population_id,step,sex_ratio,p_female_kept_for_breeding_D,p_female_kept_for_breeding_B,dairy_dur_J,dairy_dur_NG,beef_dur_J,beef_dur_NG,p_cull_P0_D,p_cull_P1_D,p_cull_P2_D,p_cull_P3_D,p_cull_P4_D,p_cull_P5_D,p_cull_P0_B,p_cull_P1_B,p_cull_P2_B,p_cull_P3_B,p_cull_P4_B,p_cull_P5_B,dairy_Male_dur_Fbirth,dairy_Female_dur_Fbirth,beef_Male_dur_Fbirth,beef_Female_dur_Fbirth,dairy_dur_Fadult,beef_dur_Fadult,p_mor_D,p_mor_B
FR7140,4,0.3333333333333333,0.0,0.8,709,100,814,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,90,470,288,0.0,0.0
FR7140,5,0.3333333333333333,0.0,1.0,763,100,769,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7140,6,0.3333333333333333,0.0,1.0,763,100,769,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7140,7,0.3333333333333333,0.0,1.0,763,100,769,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7140,8,0.3333333333333333,0.0,1.0,763,100,769,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7140,9,0.5454545454545454,0.0,0.5,763,100,762,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR7140,10,0.5454545454545454,0.0,0.5,763,100,762,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR7140,11,0.5454545454545454,0.0,0.5,763,100,762,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR7140,12,0.5454545454545454,0.0,0.5,763,100,762,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR7140,13,0.6666666666666666,0.0,0.0,763,100,782,66,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.5,658,658,260,658,522,264,0.0,0.167
FR7140,14,0.6666666666666666,0.0,0.0,763,100,782,66,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.5,658,658,260,658,522,264,0.0,0.167
FR7140,15,0.6666666666666666,0.0,0.0,763,100,782,66,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.5,658,658,260,658,522,264,0.0,0.167
FR7140,16,0.6666666666666666,0.0,0.0,763,100,782,66,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.5,658,658,260,658,522,264,0.0,0.167
FR7140,17,0.6666666666666666,0.0,0.0,763,100,782,66,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.0,0.5,658,658,260,658,522,264,0.0,0.167
FR7140,18,0.49,0.0,0.0,817,100,782,87,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.4,0.0,0.5,0.0,0.5,658,658,664,658,540,264,0.0,0.0
FR7140,19,0.49,0.0,0.0,817,100,782,87,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.4,0.0,0.5,0.0,0.5,658,658,664,658,540,264,0.0,0.0
FR7140,20,0.49,0.0,0.0,817,100,782,87,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.4,0.0,0.5,0.0,0.5,658,658,664,658,540,264,0.0,0.0
FR7140,21,0.49,0.0,0.0,817,100,782,87,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.4,0.0,0.5,0.0,0.5,658,658,664,658,540,264,0.0,0.0
FR7116,0,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,658,470,288,0.0,0.0
FR7116,1,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,658,470,288,0.0,0.0
FR7116,2,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,658,470,288,0.0,0.0
FR7116,3,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,658,470,288,0.0,0.0
FR7116,4,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,658,470,288,0.0,0.0
FR7116,5,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7116,6,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7116,7,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7116,8,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7116,9,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7116,10,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7116,11,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7116,12,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7116,13,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,699,931,522,264,0.0,0.0
FR7116,14,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,699,931,522,264,0.0,0.0
FR7116,15,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,699,931,522,264,0.0,0.0
FR7116,16,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,699,931,522,264,0.0,0.0
FR7116,17,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,699,931,522,264,0.0,0.0
FR7116,18,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR7116,19,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR7116,20,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR7116,21,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR717,0,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR717,1,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR717,2,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR717,3,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR717,4,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR717,5,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR717,6,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR717,7,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR717,8,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR717,9,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,723,531,558,240,0.0,0.0
FR717,10,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,723,531,558,240,0.0,0.0
FR717,11,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,723,531,558,240,0.0,0.0
FR717,12,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,723,531,558,240,0.0,0.0
FR717,13,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,260,931,522,264,0.0,0.0
FR717,14,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,260,931,522,264,0.0,0.0
FR717,15,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,260,931,522,264,0.0,0.0
FR717,16,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,260,931,522,264,0.0,0.0
FR717,17,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,260,931,522,264,0.0,0.0
FR717,18,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR717,19,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR717,20,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR717,21,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7136,0,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,658,658,470,288,0.0,0.0
FR7136,1,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,658,658,470,288,0.0,0.0
FR7136,2,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,658,658,470,288,0.0,0.0
FR7136,3,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,658,658,470,288,0.0,0.0
FR7136,4,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,658,658,470,288,0.0,0.0
FR7136,5,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7136,6,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7136,7,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7136,8,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7136,9,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7136,10,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7136,11,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7136,12,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7136,13,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,931,522,264,0.0,0.0
FR7136,14,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,931,522,264,0.0,0.0
FR7136,15,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,931,522,264,0.0,0.0
FR7136,16,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,931,522,264,0.0,0.0
FR7136,17,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,931,522,264,0.0,0.0
FR7136,18,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR7136,19,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR7136,20,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR7136,21,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,664,658,540,264,0.0,0.0
FR715,0,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,90,470,288,0.0,0.0
FR715,1,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,90,470,288,0.0,0.0
FR715,2,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,90,470,288,0.0,0.0
FR715,3,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,90,470,288,0.0,0.0
FR715,4,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,90,470,288,0.0,0.0
FR715,5,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR715,6,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR715,7,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR715,8,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR715,9,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR715,10,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR715,11,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR715,12,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,257,531,558,240,0.0,0.0
FR715,13,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,658,522,264,0.0,0.0
FR715,14,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,658,522,264,0.0,0.0
FR715,15,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,658,522,264,0.0,0.0
FR715,16,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,658,522,264,0.0,0.0
FR715,17,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,689,658,522,264,0.0,0.0
FR715,18,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR715,19,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR715,20,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR715,21,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7121,0,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR7121,1,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR7121,2,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR7121,3,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR7121,4,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,165,435,658,470,288,0.0,0.0
FR7121,5,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7121,6,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7121,7,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7121,8,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7121,9,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,708,658,558,240,0.0,0.0
FR7121,10,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,708,658,558,240,0.0,0.0
FR7121,11,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,708,658,558,240,0.0,0.0
FR7121,12,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,708,658,558,240,0.0,0.0
FR7121,13,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,702,658,522,264,0.0,0.0
FR7121,14,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,702,658,522,264,0.0,0.0
FR7121,15,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,702,658,522,264,0.0,0.0
FR7121,16,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,702,658,522,264,0.0,0.0
FR7121,17,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,702,658,522,264,0.0,0.0
FR7121,18,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7121,19,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7121,20,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7121,21,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7123,0,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,90,470,288,0.0,0.0
FR7123,1,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,90,470,288,0.0,0.0
FR7123,2,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,90,470,288,0.0,0.0
FR7123,3,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,90,470,288,0.0,0.0
FR7123,4,0.49,0.0,0.0,709,100,814,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,435,90,470,288,0.0,0.0
FR7123,5,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7123,6,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7123,7,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7123,8,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,725,658,522,264,0.0,0.0
FR7123,9,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,708,531,558,240,0.0,0.0
FR7123,10,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,708,531,558,240,0.0,0.0
FR7123,11,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,708,531,558,240,0.0,0.0
FR7123,12,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,658,708,531,558,240,0.0,0.0
FR7123,13,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,681,931,522,264,0.0,0.0
FR7123,14,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,681,931,522,264,0.0,0.0
